order_id,customer_id,product_id,quantity,price,order_date,id,name,username,email,address.city,address.geo.lat,address.geo.lng,weather
9204,4,39,2,82.44,2023-04-21,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
8426,5,35,6,33.38,2023-05-18,5,Chelsey Dietrich,Kamren,Lucio_Hettinger@annie.ca,Roscoeview,-31.8129,62.5342,"{'coord': {'lon': '62.5342', 'lat': '-31.8129'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7587,8,34,2,28.72,2022-10-10,8,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,Aliyaview,-14.3990,-120.7677,"{'coord': {'lon': '-120.7677', 'lat': '-14.3990'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
2422,6,9,6,15.26,2022-08-04,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
4245,1,23,7,66.64,2023-03-16,1,Leanne Graham,Bret,Sincere@april.biz,Gwenborough,-37.3159,81.1496,"{'coord': {'lon': '81.1496', 'lat': '-37.3159'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7154,10,15,6,85.65,2023-05-11,10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,Lebsackbury,-38.2386,57.2232,"{'coord': {'lon': '57.2232', 'lat': '-38.2386'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
5332,8,20,1,31.5,2023-05-31,8,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,Aliyaview,-14.3990,-120.7677,"{'coord': {'lon': '-120.7677', 'lat': '-14.3990'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
6104,10,49,4,23.96,2022-11-10,10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,Lebsackbury,-38.2386,57.2232,"{'coord': {'lon': '57.2232', 'lat': '-38.2386'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
1804,7,40,9,80.34,2022-10-08,7,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,Howemouth,24.8918,21.8984,"{'coord': {'lon': '21.8984', 'lat': '24.8918'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
8879,5,23,3,14.41,2022-11-13,5,Chelsey Dietrich,Kamren,Lucio_Hettinger@annie.ca,Roscoeview,-31.8129,62.5342,"{'coord': {'lon': '62.5342', 'lat': '-31.8129'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
3898,4,7,6,14.74,2022-06-03,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
5405,10,20,5,53.29,2023-03-22,10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,Lebsackbury,-38.2386,57.2232,"{'coord': {'lon': '57.2232', 'lat': '-38.2386'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
8221,1,2,4,83.49,2023-01-15,1,Leanne Graham,Bret,Sincere@april.biz,Gwenborough,-37.3159,81.1496,"{'coord': {'lon': '81.1496', 'lat': '-37.3159'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7538,6,18,7,34.05,2023-02-18,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
9219,7,45,4,13.08,2022-09-23,7,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,Howemouth,24.8918,21.8984,"{'coord': {'lon': '21.8984', 'lat': '24.8918'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
8886,6,48,9,43.14,2023-02-19,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
1338,6,49,5,39.71,2022-12-26,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
2626,6,12,9,51.36,2023-03-11,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
9387,2,46,4,39.21,2022-11-17,2,Ervin Howell,Antonette,Shanna@melissa.tv,Wisokyburgh,-43.9509,-34.4618,"{'coord': {'lon': '-34.4618', 'lat': '-43.9509'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7123,2,12,4,72.37,2022-12-18,2,Ervin Howell,Antonette,Shanna@melissa.tv,Wisokyburgh,-43.9509,-34.4618,"{'coord': {'lon': '-34.4618', 'lat': '-43.9509'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
3695,2,50,3,32.78,2022-11-29,2,Ervin Howell,Antonette,Shanna@melissa.tv,Wisokyburgh,-43.9509,-34.4618,"{'coord': {'lon': '-34.4618', 'lat': '-43.9509'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
1495,4,48,9,43.19,2022-09-21,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7928,6,47,7,19.11,2022-06-14,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
4234,10,14,10,71.44,2023-04-01,10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,Lebsackbury,-38.2386,57.2232,"{'coord': {'lon': '57.2232', 'lat': '-38.2386'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7139,10,12,3,18.0,2022-08-16,10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,Lebsackbury,-38.2386,57.2232,"{'coord': {'lon': '57.2232', 'lat': '-38.2386'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
3495,9,36,10,48.31,2022-12-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,Bartholomebury,24.6463,-168.8889,"{'coord': {'lon': '-168.8889', 'lat': '24.6463'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
7346,6,34,1,56.78,2023-01-26,6,Mrs. Dennis Schulist,Leopoldo_Corkery,Karley_Dach@jasper.info,South Christy,-71.4197,71.7478,"{'coord': {'lon': '71.7478', 'lat': '-71.4197'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
3214,5,34,8,17.92,2023-04-03,5,Chelsey Dietrich,Kamren,Lucio_Hettinger@annie.ca,Roscoeview,-31.8129,62.5342,"{'coord': {'lon': '62.5342', 'lat': '-31.8129'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
5912,4,12,6,26.95,2022-10-21,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
6321,4,36,8,74.19,2022-08-16,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
2657,4,48,9,60.19,2022-08-17,4,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,South Elvis,29.4572,-164.2990,"{'coord': {'lon': '-164.2990', 'lat': '29.4572'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
5334,9,34,1,97.86,2023-01-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,Bartholomebury,24.6463,-168.8889,"{'coord': {'lon': '-168.8889', 'lat': '24.6463'}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 298.48, 'feels_like': 298.74, 'temp_min': 297.56, 'temp_max': 300.05, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 933}, 'visibility': 10000, 'wind': {'speed': 0.62, 'deg': 349, 'gust': 1.18}, 'rain': {'1h': 3.16}, 'clouds': {'all': 100}, 'dt': 1661870592, 'sys': {'type': 2, 'id': 2075663, 'country': 'IT', 'sunrise': 1661834187, 'sunset': 1661882248}, 'timezone': 7200, 'id': 3163858, 'name': 'Zocca', 'cod': 200}"
